sku_id,nome_produto,categoria,subcategoria,fornecedor_id,lead_time_reposicao,custo_unitario,preco_venda_sugerido,estoque_fisico,estoque_reservado,estoque_disponivel,ponto_pedido,data_ultima_entrada,status_disponibilidade,shelf_life_dias,volume_m3,capital_imobilizado_custo,capital_potencial_venda,spread_markup_sugerido,em_risco_ruptura,is_descontinuado
SKU-02374,Chapéu Básico Vermelho,Acessórios,Chapéu,FORN-078,13,91.9,252.54,37,7,30,64,2024-05-21,Estoque Crítico,448,0.2503,2757.0,7576.2,2.75,True,False
SKU-02375,Sombra Luxo Rosa,Beleza,Sombra,FORN-093,9,36.4,78.65,367,102,265,85,2024-03-24,Em Estoque,387,0.4658,9646.0,20842.25,2.16,False,False
SKU-02376,Sérum Facial Urban Dourado,Beleza,Sérum Facial,FORN-049,10,22.55,45.5,92,27,65,13,2024-09-21,Em Estoque,330,0.3266,1465.75,2957.5,2.02,False,False
SKU-02377,Kit Chá Básico Nude,Lifestyle,Kit Chá,FORN-085,50,176.05,495.78,500,98,402,26,2023-09-14,Em Estoque,448,0.4327,70772.1,199303.56,2.82,False,False
SKU-02378,Vela Aromática Artesanal Azul,Lifestyle,Vela Aromática,FORN-056,5,243.3,415.75,142,36,106,10,2025-02-21,Em Estoque,448,0.0254,25789.8,44069.5,1.71,False,False
SKU-02379,Vestido Sustentável Vermelho,Moda,Vestido,FORN-086,7,220.41,474.23,684,134,550,128,2024-08-28,Em Estoque,448,0.0258,121225.5,260826.5,2.15,False,False
SKU-02380,Camisa Social Sustentável Bege,Moda,Camisa Social,FORN-090,11,212.48,639.46,743,109,634,112,2024-07-01,Em Estoque,448,0.2253,134712.32,405417.64,3.01,False,False
SKU-02381,Kit Skincare Oversize Vermelho,Beleza,Kit Skincare,FORN-090,14,280.62,893.71,418,21,397,48,2023-06-28,Em Estoque,303,0.4855,111406.14,354802.87,3.18,False,False
SKU-02382,Protetor Solar Luxo Nude,Beleza,Protetor Solar,FORN-095,15,194.63,399.32,271,78,193,54,2024-01-02,Em Estoque,288,0.2128,37563.59,77068.76,2.05,False,False
SKU-02383,Planta Artificial Edição Limitada Dourado,Lifestyle,Planta Artificial,FORN-025,10,225.71,560.12,374,14,360,135,2025-08-09,Em Estoque,448,0.472,81255.6,201643.2,2.48,False,False
SKU-02384,Saia Artesanal Azul,Moda,Saia,FORN-048,14,372.83,994.21,341,39,302,65,2025-04-12,Em Estoque,448,0.2898,112594.66,300251.42,2.67,False,False
SKU-02385,Base Líquida Clássico Verde,Beleza,Base Líquida,FORN-019,5,340.09,876.96,31,6,25,75,2024-11-19,Estoque Crítico,306,0.0752,8502.25,21924.0,2.58,True,False
SKU-02386,Difusor Artesanal Branco,Lifestyle,Difusor,FORN-073,58,385.62,971.88,107,23,84,71,2025-01-07,Em Estoque,448,0.1234,32392.08,81637.92,2.52,False,False
SKU-02387,Perfume Moderno Preto,Beleza,Perfume,FORN-042,57,221.54,537.23,377,92,285,132,2024-04-08,Em Estoque,613,0.3451,63138.9,153110.55,2.42,False,False
SKU-02388,Camisa Social Urban Rosa,Moda,Camisa Social,FORN-100,60,116.36,280.04,561,103,458,60,2024-12-12,Em Estoque,448,0.1161,53292.88,128258.32,2.41,False,False
SKU-02389,Óculos de Sol Clássico Nude,Acessórios,Óculos de Sol,FORN-029,47,187.39,437.77,220,42,178,12,2023-10-21,Em Estoque,448,0.3609,33355.42,77923.06,2.34,False,False
SKU-02390,Caderno Luxo Preto,Lifestyle,Caderno,FORN-041,10,386.87,1047.78,253,61,192,30,2024-05-07,Em Estoque,448,0.0636,74279.04,201173.76,2.71,False,False
SKU-02391,Shorts Urban Verde,Moda,Shorts,FORN-027,10,114.1,351.43,738,126,612,100,2023-10-05,Em Estoque,448,0.2303,69829.2,215075.16,3.08,False,False
SKU-02392,Shorts Exclusivo Preto,Moda,Shorts,FORN-094,51,164.6,448.19,382,45,337,116,2023-10-09,Em Estoque,448,0.2887,55470.2,151040.03,2.72,False,False
SKU-02393,Batom Luxo Dourado,Beleza,Batom,FORN-001,13,224.1,474.92,204,36,168,79,2023-10-21,Em Estoque,452,0.4011,37648.8,79786.56,2.12,False,False
SKU-02394,Legging Básico Preto,Moda,Legging,FORN-039,7,346.08,985.37,607,159,448,59,2024-05-27,Em Estoque,448,0.0583,155043.84,441445.76,2.85,False,False
SKU-02395,Carteira Luxo Prata,Acessórios,Carteira,FORN-010,58,252.29,782.33,328,14,314,64,2023-11-19,Em Estoque,448,0.2247,79219.06,245651.62,3.1,False,False
SKU-02396,Pulseira Exclusivo Rosa,Acessórios,Pulseira,FORN-065,15,49.47,86.21,366,63,303,19,2023-05-15,Em Estoque,448,0.0276,14989.41,26121.63,1.74,False,False
SKU-02397,Moletom Slim Bege,Moda,Moletom,FORN-050,50,134.72,418.34,331,20,311,10,2023-02-27,Em Estoque,448,0.3548,41897.92,130103.74,3.11,False,False
SKU-02398,Espelho de Mesa Sport Bege,Lifestyle,Espelho de Mesa,FORN-019,15,114.98,236.31,250,10,240,123,2023-11-10,Em Estoque,448,0.1931,27595.2,56714.4,2.06,False,False
SKU-02399,Chapéu Oversize Rosa,Acessórios,Chapéu,FORN-061,46,293.88,494.02,25,3,22,144,2023-01-15,Estoque Crítico,448,0.2895,6465.36,10868.44,1.68,True,False
SKU-02400,Difusor Edição Limitada Azul,Lifestyle,Difusor,FORN-044,7,48.33,126.23,377,10,367,55,2023-03-06,Em Estoque,448,0.0542,17737.11,46326.41,2.61,False,False
SKU-02401,Calça Jeans Edição Limitada Prata,Moda,Calça Jeans,FORN-006,55,185.73,494.62,87,10,77,79,2023-04-07,Estoque Crítico,448,0.3374,14301.21,38085.74,2.66,True,False
SKU-02402,Óleo Corporal Sport Preto,Beleza,Óleo Corporal,FORN-018,55,392.6,1003.35,471,17,454,94,2024-12-25,Em Estoque,629,0.3238,178240.4,455520.9,2.56,False,False
SKU-02403,Blusa de Tricô Sport Dourado,Moda,Blusa de Tricô,FORN-071,7,235.01,640.69,181,19,162,55,2023-02-27,Em Estoque,448,0.059,38071.62,103791.78,2.73,False,False
SKU-02404,Relógio de Parede Slim Bege,Lifestyle,Relógio de Parede,FORN-074,53,211.44,436.48,145,0,145,31,2023-09-12,Em Estoque,448,0.199,30658.8,63289.6,2.06,False,False
SKU-02405,Protetor Solar Artesanal Branco,Beleza,Protetor Solar,FORN-037,7,176.63,326.08,463,30,433,51,2025-01-04,Em Estoque,223,0.0769,76480.79,141192.64,1.85,False,False
SKU-02406,Perfume Urban Rosa,Beleza,Perfume,FORN-090,9,185.62,587.95,262,66,196,110,2024-06-20,Em Estoque,255,0.3458,36381.52,115238.2,3.17,False,False
SKU-02407,Vestido Delicado Nude,Moda,Vestido,FORN-016,52,271.59,633.16,684,155,529,36,2024-05-09,Em Estoque,448,0.2888,143671.11,334941.64,2.33,False,False
SKU-02408,Brinco Moderno Bege,Acessórios,Brinco,FORN-093,6,232.7,381.79,48,1,47,58,2023-09-11,Estoque Crítico,448,0.4415,10936.9,17944.13,1.64,True,False
SKU-02409,Blusa de Tricô Edição Limitada Prata,Moda,Blusa de Tricô,FORN-099,7,357.14,706.18,187,45,142,13,2025-03-05,Em Estoque,448,0.4385,50713.88,100277.56,1.98,False,False
SKU-02410,Mochila Clássico Vermelho,Acessórios,Mochila,FORN-062,6,259.3,829.38,80,0,80,45,2024-04-27,Em Estoque,448,0.4407,20744.0,66350.4,3.2,False,False
SKU-02411,Regata Edição Limitada Dourado,Moda,Regata,FORN-006,59,200.15,329.73,1149,101,1048,147,2024-11-23,Em Estoque,448,0.2139,209757.2,345557.04,1.65,False,False
SKU-02412,Blush Slim Preto,Beleza,Blush,FORN-070,60,204.98,371.95,20,3,17,96,2023-05-27,Estoque Crítico,200,0.1213,3484.66,6323.15,1.81,True,False
SKU-02413,Camiseta Delicado Verde,Moda,Camiseta,FORN-010,45,281.41,816.93,772,220,552,136,2023-05-26,Em Estoque,448,0.4873,155338.32,450945.36,2.9,False,False
SKU-02414,Vestido Edição Limitada Verde,Moda,Vestido,FORN-038,6,186.01,538.93,544,53,491,55,2024-07-25,Em Estoque,448,0.377,91330.91,264614.63,2.9,False,False
SKU-02415,Espelho de Mesa Exclusivo Verde,Lifestyle,Espelho de Mesa,FORN-090,7,103.42,274.28,412,70,342,53,2025-10-07,Em Estoque,448,0.3244,35369.64,93803.76,2.65,False,False
SKU-02416,Cinto Clássico Dourado,Acessórios,Cinto,FORN-071,15,182.06,297.51,452,10,442,80,2023-11-08,Em Estoque,448,0.4571,80470.52,131499.42,1.63,False,False
SKU-02417,Garrafa Térmica Básico Prata,Lifestyle,Garrafa Térmica,FORN-079,14,159.54,315.32,420,10,410,119,2025-10-19,Em Estoque,448,0.0414,65411.4,129281.2,1.98,False,False
SKU-02418,Jaqueta Slim Dourado,Moda,Jaqueta,FORN-093,5,151.55,440.12,890,191,699,11,2025-09-18,Em Estoque,448,0.4513,105933.45,307643.88,2.9,False,False
SKU-02419,Esfoliante Artesanal Nude,Beleza,Esfoliante,FORN-079,11,95.17,205.03,193,32,161,116,2025-07-05,Em Estoque,423,0.2739,15322.37,33009.83,2.15,False,False
SKU-02420,Blusa de Tricô Artesanal Verde,Moda,Blusa de Tricô,FORN-010,53,229.93,640.07,284,20,264,104,2025-06-11,Em Estoque,448,0.4087,60701.52,168978.48,2.78,False,False
SKU-02421,Vela Aromática Sport Verde,Lifestyle,Vela Aromática,FORN-079,6,153.39,269.05,211,26,185,100,2023-12-23,Em Estoque,448,0.0507,28377.15,49774.25,1.75,False,False
SKU-02422,Blush Slim Verde,Beleza,Blush,FORN-014,15,107.55,320.17,477,109,368,68,2024-06-24,Em Estoque,523,0.3673,39578.4,117822.56,2.98,False,False
SKU-02423,Saia Moderno Dourado,Moda,Saia,FORN-019,7,110.16,199.93,718,128,590,129,2023-12-07,Em Estoque,448,0.4132,64994.4,117958.7,1.81,False,False
SKU-02424,Top Luxo Prata,Moda,Top,FORN-015,49,216.06,498.27,538,145,393,68,2024-05-22,Em Estoque,448,0.3413,84911.58,195820.11,2.31,False,False
SKU-02425,Porta-Retrato Luxo Branco,Lifestyle,Porta-Retrato,FORN-010,50,187.67,395.51,297,54,243,72,2024-04-03,Em Estoque,448,0.3036,45603.81,96108.93,2.11,False,False
SKU-02426,Pulseira Básico Preto,Acessórios,Pulseira,FORN-069,13,173.04,546.53,27,6,21,95,2025-05-22,Estoque Crítico,448,0.4154,3633.84,11477.13,3.16,True,False
SKU-02427,Regata Básico Prata,Moda,Regata,FORN-003,8,287.89,597.82,381,86,295,19,2023-03-03,Em Estoque,448,0.153,84927.55,176356.9,2.08,False,False
SKU-02428,Vela Aromática Exclusivo Branco,Lifestyle,Vela Aromática,FORN-058,46,71.19,143.72,216,8,208,118,2025-09-16,Em Estoque,448,0.3211,14807.52,29893.76,2.02,False,False
SKU-02429,Máscara de Cílios Delicado Branco,Beleza,Máscara de Cílios,FORN-037,14,250.5,592.48,468,2,466,63,2025-03-01,Em Estoque,498,0.3325,116733.0,276095.68,2.37,False,False
SKU-02430,Legging Moderno Rosa,Moda,Legging,FORN-040,7,59.7,134.81,67,0,67,85,2024-01-03,Estoque Crítico,448,0.007,3999.9,9032.27,2.26,True,False
SKU-02431,Jaqueta Básico Azul,Moda,Jaqueta,FORN-044,10,146.9,410.19,584,12,572,130,2023-11-22,Em Estoque,448,0.1168,84026.8,234628.68,2.79,False,False
SKU-02432,Mochila Delicado Dourado,Acessórios,Mochila,FORN-017,47,205.87,591.23,39,11,28,143,2025-09-19,Estoque Crítico,448,0.2776,5764.36,16554.44,2.87,True,False
SKU-02433,Kit Chá Sustentável Vermelho,Lifestyle,Kit Chá,FORN-061,59,368.77,1100.27,111,32,79,132,2024-11-03,Estoque Crítico,448,0.0653,29132.83,86921.33,2.98,True,False
SKU-02434,Regata Básico Prata,Moda,Regata,FORN-074,52,253.6,666.75,918,243,675,67,2023-05-12,Em Estoque,448,0.1272,171180.0,450056.25,2.63,False,False
SKU-02435,Regata Edição Limitada Prata,Moda,Regata,FORN-011,15,299.89,698.74,516,137,379,17,2024-10-22,Em Estoque,448,0.1565,113658.31,264822.46,2.33,False,False
SKU-02436,Garrafa Térmica Urban Branco,Lifestyle,Garrafa Térmica,FORN-045,12,325.85,787.25,317,24,293,37,2025-11-11,Em Estoque,448,0.1963,95474.05,230664.25,2.42,False,False
SKU-02437,Blusa de Tricô Slim Rosa,Moda,Blusa de Tricô,FORN-077,51,311.54,789.33,977,161,816,74,2023-07-08,Em Estoque,448,0.4239,254216.64,644093.28,2.53,False,False
SKU-02438,Bolsa de Couro Clássico Preto,Acessórios,Bolsa de Couro,FORN-095,12,386.14,663.98,181,12,169,127,2025-11-09,Em Estoque,448,0.3437,65257.66,112212.62,1.72,False,False
SKU-02439,Top Urban Verde,Moda,Top,FORN-093,10,307.19,822.66,273,4,269,125,2025-12-19,Em Estoque,448,0.2286,82634.11,221295.54,2.68,False,False
SKU-02440,Planta Artificial Luxo Prata,Lifestyle,Planta Artificial,FORN-069,14,372.31,693.83,366,93,273,44,2023-01-24,Descontinuado,448,0.39,101640.63,189415.59,1.86,False,True
SKU-02441,Vela Aromática Slim Preto,Lifestyle,Vela Aromática,FORN-099,14,137.94,388.4,34,1,33,54,2024-07-04,Estoque Crítico,448,0.3444,4552.02,12817.2,2.82,True,False
SKU-02442,Blush Exclusivo Preto,Beleza,Blush,FORN-036,6,378.19,619.01,355,39,316,119,2024-08-03,Em Estoque,443,0.4756,119508.04,195607.16,1.64,False,False
SKU-02443,Moletom Clássico Rosa,Moda,Moletom,FORN-039,12,42.53,85.66,561,21,540,39,2023-02-17,Em Estoque,448,0.3895,22966.2,46256.4,2.01,False,False
SKU-02444,Vestido Oversize Dourado,Moda,Vestido,FORN-100,46,283.32,752.32,229,3,226,128,2023-03-10,Em Estoque,448,0.33,64030.32,170024.32,2.66,False,False
SKU-02445,Espelho de Mesa Artesanal Dourado,Lifestyle,Espelho de Mesa,FORN-085,53,248.27,719.34,30,3,27,24,2024-04-17,Em Estoque,448,0.4016,6703.29,19422.18,2.9,False,False
SKU-02446,Kit Skincare Sport Prata,Beleza,Kit Skincare,FORN-076,49,119.23,351.3,82,9,73,129,2023-05-28,Estoque Crítico,287,0.4646,8703.79,25644.9,2.95,True,False
SKU-02447,Vela Aromática Básico Prata,Lifestyle,Vela Aromática,FORN-055,54,113.12,225.78,416,33,383,101,2025-07-27,Em Estoque,448,0.2555,43324.96,86473.74,2.0,False,False
SKU-02448,Saia Oversize Nude,Moda,Saia,FORN-011,12,41.61,82.94,247,58,189,79,2023-12-27,Em Estoque,448,0.4443,7864.29,15675.66,1.99,False,False
SKU-02449,Kit Chá Slim Preto,Lifestyle,Kit Chá,FORN-089,10,99.79,181.71,46,10,36,49,2023-02-03,Estoque Crítico,448,0.411,3592.44,6541.56,1.82,True,False
SKU-02450,Top Básico Branco,Moda,Top,FORN-076,45,263.23,432.86,11,1,10,112,2025-10-07,Estoque Crítico,448,0.0273,2632.3,4328.6,1.64,True,False
SKU-02451,Vestido Clássico Branco,Moda,Vestido,FORN-087,9,120.62,317.81,434,112,322,72,2025-06-27,Em Estoque,448,0.1335,38839.64,102334.82,2.63,False,False
SKU-02452,Moletom Básico Branco,Moda,Moletom,FORN-053,6,386.06,810.83,782,183,599,89,2024-12-05,Em Estoque,448,0.3512,231249.94,485687.17,2.1,False,False
SKU-02453,Óleo Corporal Oversize Azul,Beleza,Óleo Corporal,FORN-057,10,223.42,412.6,271,16,255,104,2023-09-04,Em Estoque,498,0.4838,56972.1,105213.0,1.85,False,False
SKU-02454,Jaqueta Clássico Azul,Moda,Jaqueta,FORN-045,13,160.77,316.39,356,88,268,62,2025-12-21,Em Estoque,448,0.3228,43086.36,84792.52,1.97,False,False
SKU-02455,Sérum Facial Oversize Preto,Beleza,Sérum Facial,FORN-064,10,37.32,89.39,340,65,275,32,2025-11-21,Em Estoque,396,0.181,10263.0,24582.25,2.4,False,False
SKU-02456,Almofada Clássico Verde,Lifestyle,Almofada,FORN-024,53,287.42,677.56,250,61,189,74,2024-05-19,Em Estoque,448,0.3974,54322.38,128058.84,2.36,False,False
SKU-02457,Shorts Edição Limitada Rosa,Moda,Shorts,FORN-007,5,185.21,410.88,544,34,510,109,2024-09-14,Em Estoque,448,0.3711,94457.1,209548.8,2.22,False,False
SKU-02458,Condicionador Oversize Azul,Beleza,Condicionador,FORN-064,12,245.6,701.5,417,71,346,100,2025-05-21,Em Estoque,201,0.2918,84977.6,242719.0,2.86,False,False
SKU-02459,Camiseta Luxo Rosa,Moda,Camiseta,FORN-004,59,79.72,173.53,362,77,285,121,2023-02-25,Em Estoque,448,0.2872,22720.2,49456.05,2.18,False,False
SKU-02460,Pulseira Clássico Rosa,Acessórios,Pulseira,FORN-060,5,187.34,342.7,487,34,453,102,2025-02-23,Em Estoque,448,0.1014,84865.02,155243.1,1.83,False,False
SKU-02461,Vela Aromática Moderno Bege,Lifestyle,Vela Aromática,FORN-048,5,266.65,525.25,348,88,260,86,2023-11-21,Em Estoque,448,0.4673,69329.0,136565.0,1.97,False,False
SKU-02462,Shorts Clássico Dourado,Moda,Shorts,FORN-072,14,155.85,420.34,248,63,185,77,2025-07-24,Em Estoque,448,0.4633,28832.25,77762.9,2.7,False,False
SKU-02463,Legging Sport Verde,Moda,Legging,FORN-092,56,340.23,943.41,1142,98,1044,37,2024-12-28,Em Estoque,448,0.3642,355200.12,984920.04,2.77,False,False
SKU-02464,Porta-Retrato Sustentável Branco,Lifestyle,Porta-Retrato,FORN-068,8,70.43,129.04,349,35,314,16,2023-04-20,Em Estoque,448,0.1977,22115.02,40518.56,1.83,False,False
SKU-02465,Porta-Retrato Sustentável Vermelho,Lifestyle,Porta-Retrato,FORN-014,12,175.29,509.24,363,3,360,80,2023-05-24,Em Estoque,448,0.1688,63104.4,183326.4,2.91,False,False
SKU-02466,Base Líquida Clássico Prata,Beleza,Base Líquida,FORN-049,8,211.76,663.06,493,4,489,99,2023-03-23,Em Estoque,314,0.2664,103550.64,324236.34,3.13,False,False
SKU-02467,Sérum Facial Sustentável Rosa,Beleza,Sérum Facial,FORN-087,15,148.63,322.59,406,121,285,144,2025-03-15,Em Estoque,610,0.2457,42359.55,91938.15,2.17,False,False
SKU-02468,Porta-Retrato Moderno Nude,Lifestyle,Porta-Retrato,FORN-027,10,285.7,556.33,385,29,356,126,2023-12-26,Em Estoque,448,0.2208,101709.2,198053.48,1.95,False,False
SKU-02469,Chapéu Edição Limitada Nude,Acessórios,Chapéu,FORN-024,47,333.45,717.43,21,0,21,45,2024-01-16,Estoque Crítico,448,0.2211,7002.45,15066.03,2.15,True,False
SKU-02470,Shorts Moderno Rosa,Moda,Shorts,FORN-090,13,166.44,499.91,682,202,480,97,2023-08-03,Em Estoque,448,0.1789,79891.2,239956.8,3.0,False,False
SKU-02471,Camiseta Oversize Bege,Moda,Camiseta,FORN-001,13,235.76,450.6,569,7,562,102,2023-08-20,Em Estoque,448,0.1172,132497.12,253237.2,1.91,False,False
SKU-02472,Protetor Solar Básico Bege,Beleza,Protetor Solar,FORN-079,12,395.78,1196.26,140,5,135,89,2025-06-02,Em Estoque,343,0.3425,53430.3,161495.1,3.02,False,False
SKU-02473,Óleo Corporal Artesanal Preto,Beleza,Óleo Corporal,FORN-068,7,176.55,484.79,0,0,0,130,2023-03-01,Ruptura,669,0.0436,0.0,0.0,2.75,True,False
SKU-02474,Calça Jeans Exclusivo Nude,Moda,Calça Jeans,FORN-097,9,151.92,302.7,658,145,513,115,2023-03-08,Em Estoque,448,0.4066,77934.96,155285.1,1.99,False,False
SKU-02475,Espelho de Mesa Exclusivo Dourado,Lifestyle,Espelho de Mesa,FORN-045,6,194.89,450.74,317,3,314,60,2023-04-01,Em Estoque,448,0.2758,61195.46,141532.36,2.31,False,False
SKU-02476,Condicionador Edição Limitada Preto,Beleza,Condicionador,FORN-078,9,376.8,883.13,6,0,6,81,2023-04-01,Estoque Crítico,228,0.2224,2260.8,5298.78,2.34,True,False
SKU-02477,Batom Sustentável Verde,Beleza,Batom,FORN-067,60,143.33,385.91,173,0,173,96,2025-02-10,Em Estoque,628,0.0888,24796.09,66762.43,2.69,False,False
SKU-02478,Moletom Artesanal Rosa,Moda,Moletom,FORN-087,11,68.62,129.33,439,26,413,148,2023-05-25,Em Estoque,448,0.0206,28340.06,53413.29,1.88,False,False
SKU-02479,Garrafa Térmica Urban Prata,Lifestyle,Garrafa Térmica,FORN-035,15,143.1,239.49,488,66,422,112,2023-02-16,Em Estoque,448,0.1311,60388.2,101064.78,1.67,False,False
SKU-02480,Shorts Artesanal Azul,Moda,Shorts,FORN-074,54,60.52,172.76,732,96,636,124,2024-01-15,Em Estoque,448,0.3397,38490.72,109875.36,2.85,False,False
SKU-02481,Luminária Artesanal Prata,Lifestyle,Luminária,FORN-095,10,222.5,514.96,317,9,308,32,2023-07-21,Em Estoque,448,0.2189,68530.0,158607.68,2.31,False,False
SKU-02482,Batom Slim Branco,Beleza,Batom,FORN-065,12,257.43,680.9,230,68,162,91,2023-08-16,Em Estoque,343,0.1401,41703.66,110305.8,2.64,False,False
SKU-02483,Calça Jeans Edição Limitada Rosa,Moda,Calça Jeans,FORN-046,49,371.99,749.15,252,56,196,149,2023-05-15,Descontinuado,448,0.0206,72910.04,146833.4,2.01,False,True
SKU-02484,Protetor Solar Edição Limitada Verde,Beleza,Protetor Solar,FORN-009,13,338.44,743.63,402,74,328,55,2024-12-19,Em Estoque,231,0.417,111008.32,243910.64,2.2,False,False
SKU-02485,Garrafa Térmica Urban Bege,Lifestyle,Garrafa Térmica,FORN-061,51,386.28,1097.85,60,4,56,103,2024-08-06,Estoque Crítico,448,0.4945,21631.68,61479.6,2.84,True,False
SKU-02486,Jaqueta Premium Preto,Moda,Jaqueta,FORN-071,10,193.98,467.4,589,150,439,39,2024-04-05,Em Estoque,448,0.0916,85157.22,205188.6,2.41,False,False
SKU-02487,Luminária Premium Preto,Lifestyle,Luminária,FORN-075,45,352.68,752.56,251,68,183,64,2024-11-20,Descontinuado,448,0.4769,64540.44,137718.48,2.13,False,True
SKU-02488,Shorts Básico Azul,Moda,Shorts,FORN-082,57,148.58,282.67,602,111,491,147,2024-10-22,Em Estoque,448,0.4297,72952.78,138790.97,1.9,False,False
SKU-02489,Pochete Luxo Preto,Acessórios,Pochete,FORN-095,12,324.48,740.43,12,3,9,79,2024-02-27,Estoque Crítico,448,0.1397,2920.32,6663.87,2.28,True,False
SKU-02490,Saia Premium Preto,Moda,Saia,FORN-036,14,50.15,149.86,499,72,427,60,2024-09-15,Em Estoque,448,0.3644,21414.05,63990.22,2.99,False,False
SKU-02491,Luminária Moderno Prata,Lifestyle,Luminária,FORN-090,12,185.93,557.79,464,91,373,132,2025-08-26,Em Estoque,448,0.0041,69351.89,208055.67,3.0,False,False
SKU-02492,Blusa de Tricô Luxo Prata,Moda,Blusa de Tricô,FORN-056,11,66.34,121.99,778,127,651,88,2023-05-06,Em Estoque,448,0.1814,43187.34,79415.49,1.84,False,False
SKU-02493,Calça Jeans Slim Branco,Moda,Calça Jeans,FORN-093,14,211.18,496.74,664,175,489,54,2023-11-06,Em Estoque,448,0.3572,103267.02,242905.86,2.35,False,False
SKU-02494,Kit Skincare Luxo Prata,Beleza,Kit Skincare,FORN-021,48,139.34,398.06,7,1,6,41,2023-03-22,Estoque Crítico,476,0.3595,836.04,2388.36,2.86,True,False
SKU-02495,Colar Delicado Verde,Acessórios,Colar,FORN-054,59,370.99,880.27,186,53,133,78,2023-12-15,Em Estoque,448,0.1906,49341.67,117075.91,2.37,False,False
SKU-02496,Blusa de Tricô Edição Limitada Prata,Moda,Blusa de Tricô,FORN-076,52,239.16,723.96,411,94,317,89,2024-08-21,Em Estoque,448,0.4604,75813.72,229495.32,3.03,False,False
SKU-02497,Kit Chá Delicado Vermelho,Lifestyle,Kit Chá,FORN-048,12,293.44,650.2,440,64,376,133,2024-01-18,Em Estoque,448,0.0052,110333.44,244475.2,2.22,False,False
SKU-02498,Caderno Luxo Bege,Lifestyle,Caderno,FORN-076,58,138.12,415.57,474,47,427,28,2024-06-02,Em Estoque,448,0.312,58977.24,177448.39,3.01,False,False
SKU-02499,Perfume Clássico Nude,Beleza,Perfume,FORN-072,13,205.31,375.67,184,19,165,80,2023-03-01,Em Estoque,550,0.3465,33876.15,61985.55,1.83,False,False
SKU-02500,Kit Skincare Clássico Nude,Beleza,Kit Skincare,FORN-069,12,317.78,626.49,269,55,214,80,2023-01-13,Em Estoque,323,0.1533,68004.92,134068.86,1.97,False,False
SKU-02501,Mochila Moderno Nude,Acessórios,Mochila,FORN-005,52,81.65,243.87,131,15,116,24,2023-02-18,Em Estoque,448,0.4999,9471.4,28288.92,2.99,False,False
SKU-02502,Garrafa Térmica Moderno Preto,Lifestyle,Garrafa Térmica,FORN-011,6,370.28,1066.98,260,33,227,15,2024-06-09,Em Estoque,448,0.1624,84053.56,242204.46,2.88,False,False
SKU-02503,Óleo Corporal Oversize Bege,Beleza,Óleo Corporal,FORN-090,9,155.08,389.44,53,10,43,29,2024-04-14,Em Estoque,439,0.1739,6668.44,16745.92,2.51,False,False
SKU-02504,Planta Artificial Moderno Verde,Lifestyle,Planta Artificial,FORN-010,59,383.91,1154.61,102,20,82,138,2024-12-03,Estoque Crítico,448,0.3287,31480.62,94678.02,3.01,True,False
SKU-02505,Moletom Edição Limitada Nude,Moda,Moletom,FORN-056,8,269.68,519.22,555,147,408,100,2025-12-18,Em Estoque,448,0.1259,110029.44,211841.76,1.93,False,False
SKU-02506,Perfume Clássico Verde,Beleza,Perfume,FORN-088,11,363.5,984.36,307,78,229,38,2025-07-05,Em Estoque,614,0.4672,83241.5,225418.44,2.71,False,False
SKU-02507,Saia Edição Limitada Bege,Moda,Saia,FORN-076,51,169.47,511.21,549,110,439,144,2024-02-16,Em Estoque,448,0.2293,74397.33,224421.19,3.02,False,False
SKU-02508,Kit Skincare Sport Nude,Beleza,Kit Skincare,FORN-007,6,328.81,528.16,335,63,272,29,2025-01-22,Em Estoque,500,0.4282,89436.32,143659.52,1.61,False,False
